ID,Prob1
141474, 0.10
141475, 0.45
141476, 0.11
141477, 0.96
141478, 0.26
141479, 0.52
141480, 0.03
141481, 0.50
141482, 0.29
141483, 0.14
141484, 0.09
141485, 0.71
141486, 0.30
141487, 0.07
141488, 0.16
141489, 0.37
141490, 0.09
141491, 0.52
141492, 0.56
141493, 0.32
141494, 0.04
141495, 0.14
141496, 0.43
141497, 0.25
141498, 0.38
141499, 0.04
141500, 0.10
141501, 0.11
141502, 0.62
141503, 0.21
141504, 0.50
141505, 0.04
141506, 0.06
141507, 0.24
141508, 0.26
141509, 0.33
141510, 0.48
141511, 0.29
141512, 0.08
141513, 0.72
141514, 0.10
141515, 0.54
141516, 0.05
141517, 0.22
141518, 0.17
141519, 0.16
141520, 0.35
141521, 0.02
141522, 0.22
141523, 0.28
141524, 0.40
141525, 0.38
141526, 0.10
141527, 0.62
141528, 0.88
141529, 0.28
141530, 0.28
141531, 0.13
141532, 0.48
141533, 0.73
141534, 0.13
141535, 0.57
141536, 0.38
141537, 0.27
141538, 0.18
141539, 0.46
141540, 0.37
141541, 0.81
141542, 0.07
141543, 0.18
141544, 0.06
141545, 0.06
141546, 0.11
141547, 0.17
141548, 0.12
141549, 0.50
141550, 0.26
141551, 0.63
141552, 0.21
141553, 0.12
141554, 0.31
141555, 0.21
141556, 0.32
141557, 0.27
141558, 0.23
141559, 0.38
141560, 0.48
141561, 0.47
141562, 0.09
141563, 0.12
141564, 0.38
141565, 0.08
141566, 0.30
141567, 0.02
141568, 0.25
141569, 0.71
141570, 0.70
141571, 0.45
141572, 0.47
141573, 0.03
141574, 0.10
141575, 0.72
141576, 0.53
141577, 0.39
141578, 0.18
141579, 0.21
141580, 0.31
141581, 0.00
141582, 0.83
141583, 0.42
141584, 0.80
141585, 0.80
141586, 0.15
141587, 0.11
141588, 0.34
141589, 0.02
141590, 0.14
141591, 0.66
141592, 0.15
141593, 0.31
141594, 0.36
141595, 0.53
141596, 0.31
141597, 0.21
141598, 0.24
141599, 0.42
141600, 0.51
141601, 0.20
141602, 0.59
141603, 0.24
141604, 0.17
141605, 0.22
141606, 0.03
141607, 0.05
141608, 0.30
141609, 0.21
141610, 0.37
141611, 0.37
141612, 0.55
141613, 0.39
141614, 0.14
141615, 0.53
141616, 0.78
141617, 0.78
141618, 0.62
141619, 0.71
141620, 0.64
141621, 0.08
141622, 0.57
141623, 0.90
141624, 0.11
141625, 0.55
141626, 0.14
141627, 0.13
141628, 0.75
141629, 0.17
141630, 0.33
141631, 0.10
141632, 0.10
141633, 0.33
141634, 0.16
141635, 0.79
141636, 0.14
141637, 0.81
141638, 0.06
141639, 0.12
141640, 0.63
141641, 0.53
141642, 0.18
141643, 0.65
141644, 0.34
141645, 0.03
141646, 0.45
141647, 0.14
141648, 0.44
141649, 0.39
141650, 0.35
141651, 0.07
141652, 0.31
141653, 0.49
141654, 0.11
141655, 0.02
141656, 0.09
141657, 0.15
141658, 0.40
141659, 0.10
141660, 0.07
141661, 0.26
141662, 0.16
141663, 0.54
141664, 0.16
141665, 0.03
141666, 0.22
141667, 0.13
141668, 0.10
141669, 0.72
141670, 0.65
141671, 0.21
141672, 0.28
141673, 0.29
141674, 0.10
141675, 0.76
141676, 0.16
141677, 0.42
141678, 0.37
141679, 0.51
141680, 0.29
141681, 0.10
141682, 0.36
141683, 0.71
141684, 0.22
141685, 0.88
141686, 0.76
141687, 0.24
141688, 0.26
141689, 0.24
141690, 0.07
141691, 0.65
141692, 0.23
141693, 0.09
141694, 0.27
141695, 0.01
141696, 0.09
141697, 0.01
141698, 0.13
141699, 0.39
141700, 0.18
141701, 0.44
141702, 0.24
141703, 0.91
141704, 0.40
141705, 0.26
141706, 0.21
141707, 0.60
141708, 0.62
141709, 0.63
141710, 0.08
141711, 0.55
141712, 0.07
141713, 0.50
141714, 0.85
141715, 0.91
141716, 0.24
141717, 0.09
141718, 0.82
141719, 0.33
141720, 0.19
141721, 0.26
141722, 0.95
141723, 0.44
141724, 0.20
141725, 0.11
141726, 0.71
141727, 0.14
141728, 0.09
141729, 0.24
141730, 0.25
141731, 0.64
141732, 0.30
141733, 0.21
141734, 0.04
141735, 0.68
141736, 0.12
141737, 0.05
141738, 0.07
141739, 0.01
141740, 0.38
141741, 0.12
141742, 0.36
141743, 0.24
141744, 0.44
141745, 0.21
141746, 0.63
141747, 0.77
141748, 0.00
141749, 0.27
141750, 0.93
141751, 0.34
141752, 0.19
141753, 0.87
141754, 0.73
141755, 0.21
141756, 0.13
141757, 0.84
141758, 0.86
141759, 0.33
141760, 0.71
141761, 0.25
141762, 0.12
141763, 0.49
141764, 0.75
141765, 0.64
141766, 0.34
141767, 0.14
141768, 0.08
141769, 0.39
141770, 0.31
141771, 0.16
141772, 0.15
141773, 0.50
141774, 0.35
141775, 0.14
141776, 0.27
141777, 0.11
141778, 0.39
141779, 0.62
141780, 0.31
141781, 0.49
141782, 0.19
141783, 0.82
141784, 0.15
141785, 0.10
141786, 0.43
141787, 0.31
141788, 0.01
141789, 0.06
141790, 0.23
141791, 0.09
141792, 0.75
141793, 0.24
141794, 0.88
141795, 0.10
141796, 0.39
141797, 0.04
141798, 0.59
141799, 0.07
141800, 0.47
141801, 0.31
141802, 0.12
141803, 0.49
141804, 0.06
141805, 0.38
141806, 0.17
141807, 0.81
141808, 0.20
141809, 0.11
141810, 0.05
141811, 0.16
141812, 0.31
141813, 0.33
141814, 0.84
141815, 0.59
141816, 0.42
141817, 0.31
141818, 0.09
141819, 0.77
141820, 0.39
141821, 0.41
141822, 0.11
141823, 0.09
141824, 0.70
141825, 0.18
141826, 0.03
141827, 0.23
141828, 0.23
141829, 0.40
141830, 0.23
141831, 0.34
141832, 0.51
141833, 0.79
141834, 0.03
141835, 0.31
141836, 0.64
141837, 0.25
141838, 0.03
141839, 0.72
141840, 0.03
141841, 0.32
141842, 0.35
141843, 0.21
141844, 0.25
141845, 0.22
141846, 0.54
141847, 0.29
141848, 0.83
141849, 0.50
141850, 0.58
141851, 0.15
141852, 0.24
141853, 0.36
141854, 0.43
141855, 0.15
141856, 0.62
141857, 0.08
141858, 0.88
141859, 0.67
141860, 0.73
141861, 0.57
141862, 0.31
141863, 0.88
141864, 0.33
141865, 0.23
141866, 0.14
141867, 0.69
141868, 0.13
141869, 0.08
141870, 0.27
141871, 0.55
141872, 0.92
141873, 0.13
141874, 0.14
141875, 0.18
141876, 0.34
141877, 0.31
141878, 0.15
141879, 0.05
141880, 0.27
141881, 0.08
141882, 0.29
141883, 0.03
141884, 0.38
141885, 0.44
141886, 0.92
141887, 0.23
141888, 0.21
141889, 0.34
141890, 0.07
141891, 0.17
141892, 0.38
141893, 0.58
141894, 0.23
141895, 0.45
141896, 0.37
141897, 0.36
141898, 0.19
141899, 0.31
141900, 0.54
141901, 0.67
141902, 0.25
141903, 0.53
141904, 0.60
141905, 0.15
141906, 0.64
141907, 0.66
141908, 0.36
141909, 0.14
141910, 0.49
141911, 0.14
141912, 0.17
141913, 0.11
141914, 0.14
141915, 0.29
141916, 0.17
141917, 0.48
141918, 0.26
141919, 0.04
141920, 0.05
141921, 0.09
141922, 0.22
141923, 0.63
141924, 0.47
141925, 0.68
141926, 0.88
141927, 0.16
141928, 0.25
141929, 0.42
141930, 0.17
141931, 0.15
141932, 0.72
141933, 0.20
141934, 0.43
141935, 0.18
141936, 0.30
141937, 0.05
141938, 0.55
141939, 0.34
141940, 0.09
141941, 0.23
141942, 0.04
141943, 0.78
141944, 0.31
141945, 0.23
141946, 0.60
141947, 0.35
141948, 0.81
141949, 0.34
141950, 0.21
141951, 0.16
141952, 0.20
141953, 0.05
141954, 0.60
141955, 0.12
141956, 0.40
141957, 0.74
141958, 0.43
141959, 0.24
141960, 0.10
141961, 0.13
141962, 0.12
141963, 0.01
141964, 0.13
141965, 0.31
141966, 0.71
141967, 0.61
141968, 0.73
141969, 0.17
141970, 0.09
141971, 0.09
141972, 0.14
141973, 0.37
141974, 0.27
141975, 0.65
141976, 0.32
141977, 0.82
141978, 0.03
141979, 0.07
141980, 0.43
141981, 0.27
141982, 0.70
141983, 0.64
141984, 0.05
141985, 0.23
141986, 0.40
141987, 0.04
141988, 0.19
141989, 0.94
141990, 0.34
141991, 0.40
141992, 0.55
141993, 0.21
141994, 0.88
141995, 0.34
141996, 0.07
141997, 0.16
141998, 0.27
141999, 0.13
142000, 0.28
142001, 0.06
142002, 0.09
142003, 0.17
142004, 0.30
142005, 0.32
142006, 0.37
142007, 0.13
142008, 0.29
142009, 0.25
142010, 0.09
142011, 0.37
142012, 0.59
142013, 0.20
142014, 0.30
142015, 0.20
142016, 0.10
142017, 0.44
142018, 0.91
142019, 0.94
142020, 0.14
142021, 0.91
142022, 0.52
142023, 0.40
142024, 0.06
142025, 0.62
142026, 0.04
142027, 0.72
142028, 0.31
142029, 0.11
142030, 0.39
142031, 0.18
142032, 0.11
142033, 0.30
142034, 0.55
142035, 0.13
142036, 0.48
142037, 0.14
142038, 0.19
142039, 0.03
142040, 0.11
142041, 0.32
142042, 0.24
142043, 0.06
142044, 0.04
142045, 0.21
142046, 0.40
142047, 0.09
142048, 0.61
142049, 0.34
142050, 0.20
142051, 0.44
142052, 0.16
142053, 0.11
142054, 0.02
142055, 0.04
142056, 0.39
142057, 0.76
142058, 0.48
142059, 0.29
142060, 0.48
142061, 0.33
142062, 0.30
142063, 0.22
142064, 0.33
142065, 0.82
142066, 0.25
142067, 0.50
142068, 0.36
142069, 0.09
142070, 0.37
142071, 0.44
142072, 0.09
142073, 0.37
142074, 0.26
142075, 0.22
142076, 0.08
142077, 0.16
142078, 0.16
142079, 0.21
142080, 0.17
142081, 0.31
142082, 0.19
142083, 0.03
142084, 0.38
142085, 0.34
142086, 0.14
142087, 0.23
142088, 0.16
142089, 0.33
142090, 0.78
142091, 0.94
142092, 0.36
142093, 0.17
142094, 0.91
142095, 0.34
142096, 0.37
142097, 0.27
142098, 0.38
142099, 0.68
142100, 0.27
142101, 0.41
142102, 0.34
142103, 0.78
142104, 0.14
142105, 0.36
142106, 0.65
142107, 0.26
142108, 0.05
142109, 0.56
142110, 0.26
142111, 0.21
142112, 0.24
142113, 0.88
142114, 0.44
142115, 0.31
142116, 0.70
142117, 0.17
142118, 0.48
142119, 0.04
142120, 0.11
142121, 0.62
142122, 0.35
142123, 0.69
142124, 0.37
142125, 0.10
142126, 0.44
142127, 0.53
142128, 0.17
142129, 0.64
142130, 0.33
142131, 0.73
142132, 0.14
142133, 0.13
142134, 0.43
142135, 0.70
142136, 0.45
142137, 0.31
142138, 0.18
142139, 0.13
142140, 0.18
142141, 0.40
142142, 0.27
142143, 0.11
142144, 0.15
142145, 0.29
142146, 0.19
142147, 0.24
142148, 0.30
142149, 0.10
142150, 0.08
142151, 0.03
142152, 0.38
142153, 0.13
142154, 0.08
142155, 0.24
142156, 0.56
142157, 0.42
142158, 0.09
142159, 0.25
142160, 0.08
142161, 0.15
142162, 0.63
142163, 0.34
142164, 0.55
142165, 0.17
142166, 0.05
142167, 0.30
142168, 0.09
142169, 0.14
142170, 0.44
142171, 0.06
142172, 0.31
142173, 0.24
142174, 0.11
142175, 0.44
142176, 0.13
142177, 0.45
142178, 0.02
142179, 0.22
142180, 0.02
142181, 0.64
142182, 0.83
142183, 0.22
142184, 0.39
142185, 0.36
142186, 0.16
142187, 0.15
142188, 0.19
142189, 0.70
142190, 0.07
142191, 0.46
142192, 0.84
142193, 0.63
142194, 0.42
142195, 0.20
142196, 0.26
142197, 0.52
142198, 0.34
142199, 0.14
142200, 0.17
142201, 0.15
142202, 0.22
142203, 0.10
142204, 0.19
142205, 0.35
142206, 0.82
142207, 0.71
142208, 0.25
142209, 0.19
142210, 0.48
142211, 0.68
142212, 0.62
142213, 0.07
142214, 0.82
142215, 0.05
142216, 0.34
142217, 0.73
142218, 0.45
142219, 0.27
142220, 0.08
142221, 0.90
142222, 0.46
142223, 0.22
142224, 0.05
142225, 0.05
142226, 0.06
142227, 0.14
142228, 0.09
142229, 0.16
142230, 0.90
142231, 0.14
142232, 0.21
142233, 0.50
142234, 0.22
142235, 0.89
142236, 0.09
142237, 0.26
142238, 0.36
142239, 0.18
142240, 0.65
142241, 0.12
142242, 0.19
142243, 0.03
142244, 0.82
142245, 0.32
142246, 0.08
142247, 0.08
142248, 0.04
142249, 0.03
142250, 0.19
142251, 0.21
142252, 0.85
142253, 0.15
142254, 0.93
142255, 0.91
142256, 0.48
142257, 0.84
142258, 0.16
142259, 0.29
142260, 0.66
142261, 0.07
142262, 0.38
142263, 0.80
142264, 0.13
142265, 0.35
142266, 0.55
142267, 0.26
142268, 0.58
142269, 0.25
142270, 0.11
142271, 0.15
142272, 0.16
142273, 0.18
142274, 0.72
142275, 0.37
142276, 0.31
142277, 0.63
142278, 0.13
142279, 0.55
142280, 0.43
142281, 0.80
142282, 0.46
142283, 0.16
142284, 0.19
142285, 0.20
142286, 0.69
142287, 0.36
142288, 0.75
142289, 0.34
142290, 0.06
142291, 0.56
142292, 0.08
142293, 0.33
142294, 0.05
142295, 0.33
142296, 0.76
142297, 0.22
142298, 0.48
142299, 0.49
142300, 0.19
142301, 0.53
142302, 0.60
142303, 0.49
142304, 0.88
142305, 0.43
142306, 0.05
142307, 0.22
142308, 0.19
142309, 0.26
142310, 0.75
142311, 0.36
142312, 0.61
142313, 0.27
142314, 0.20
142315, 0.26
142316, 0.79
142317, 0.61
142318, 0.05
142319, 0.73
142320, 0.13
142321, 0.90
142322, 0.59
142323, 0.22
142324, 0.30
142325, 0.04
142326, 0.19
142327, 0.22
142328, 0.87
142329, 0.40
142330, 0.09
142331, 0.46
142332, 0.17
142333, 0.17
142334, 0.35
142335, 0.05
142336, 0.18
142337, 0.00
142338, 0.07
142339, 0.24
142340, 0.23
142341, 0.12
142342, 0.20
142343, 0.49
142344, 0.56
142345, 0.50
142346, 0.25
142347, 0.49
142348, 0.81
142349, 0.24
142350, 0.54
142351, 0.05
142352, 0.39
142353, 0.15
142354, 0.00
142355, 0.83
142356, 0.23
142357, 0.09
142358, 0.19
142359, 0.31
142360, 0.34
142361, 0.42
142362, 0.06
142363, 0.81
142364, 0.49
142365, 0.16
142366, 0.14
142367, 0.33
142368, 0.10
142369, 0.42
142370, 0.28
142371, 0.14
142372, 0.59
142373, 0.15
142374, 0.26
142375, 0.67
142376, 0.46
142377, 0.28
142378, 0.10
142379, 0.28
142380, 0.06
142381, 0.46
142382, 0.71
142383, 0.36
142384, 0.28
142385, 0.29
142386, 0.13
142387, 0.30
142388, 0.30
142389, 0.51
142390, 0.13
142391, 0.69
142392, 0.09
142393, 0.25
142394, 0.97
142395, 0.02
142396, 0.71
142397, 0.34
142398, 0.44
142399, 0.55
142400, 0.33
142401, 0.21
142402, 0.34
142403, 0.24
142404, 0.33
142405, 0.05
142406, 0.26
142407, 0.32
142408, 0.23
142409, 0.81
142410, 0.25
142411, 0.08
142412, 0.07
142413, 0.17
142414, 0.21
142415, 0.24
142416, 0.71
142417, 0.61
142418, 0.31
142419, 0.10
142420, 0.95
142421, 0.47
142422, 0.80
142423, 0.09
142424, 0.47
142425, 0.11
142426, 0.52
142427, 0.12
142428, 0.21
142429, 0.60
142430, 0.39
142431, 0.28
142432, 0.23
142433, 0.40
142434, 0.69
142435, 0.21
142436, 0.12
142437, 0.92
142438, 0.14
142439, 0.44
142440, 0.84
142441, 0.20
142442, 0.10
142443, 0.12
142444, 0.22
142445, 0.02
142446, 0.23
142447, 0.42
142448, 0.20
142449, 0.14
142450, 0.26
142451, 0.04
142452, 0.04
142453, 0.16
142454, 0.30
142455, 0.60
142456, 0.17
142457, 0.29
142458, 0.16
142459, 0.64
142460, 0.40
142461, 0.22
142462, 0.04
142463, 0.64
142464, 0.27
142465, 0.91
142466, 0.05
142467, 0.11
142468, 0.05
142469, 0.56
142470, 0.28
142471, 0.09
142472, 0.15
142473, 0.31
142474, 0.37
142475, 0.03
142476, 0.78
142477, 0.10
142478, 0.25
142479, 0.36
142480, 0.09
142481, 0.07
142482, 0.14
142483, 0.25
142484, 0.20
142485, 0.27
142486, 0.28
142487, 0.21
142488, 0.32
142489, 0.02
142490, 0.76
142491, 0.17
142492, 0.36
142493, 0.39
142494, 0.24
142495, 0.19
142496, 0.06
142497, 0.54
142498, 0.73
142499, 0.16
142500, 0.25
142501, 0.06
142502, 0.40
142503, 0.29
142504, 0.18
142505, 0.60
142506, 0.12
142507, 0.20
142508, 0.28
142509, 0.97
142510, 0.51
142511, 0.05
142512, 0.09
142513, 0.02
142514, 0.67
142515, 0.30
142516, 0.63
142517, 0.13
142518, 0.29
142519, 0.18
142520, 0.24
142521, 0.19
142522, 0.28
142523, 0.38
142524, 0.81
142525, 0.97
142526, 0.69
142527, 0.48
142528, 0.09
142529, 0.18
142530, 0.35
142531, 0.80
142532, 0.14
142533, 0.75
142534, 0.12
142535, 0.24
142536, 0.14
142537, 0.71
142538, 0.58
142539, 0.41
142540, 0.05
142541, 0.66
142542, 0.25
142543, 0.74
142544, 0.52
142545, 0.23
142546, 0.46
142547, 0.51
142548, 0.55
142549, 0.81
142550, 0.67
142551, 0.16
142552, 0.17
142553, 0.22
142554, 0.75
142555, 0.24
142556, 0.41
142557, 0.86
142558, 0.35
142559, 0.14
142560, 0.55
142561, 0.14
142562, 0.76
142563, 0.57
142564, 0.09
142565, 0.69
142566, 0.15
142567, 0.11
142568, 0.16
142569, 0.32
142570, 0.26
142571, 0.31
142572, 0.11
142573, 0.17
142574, 0.57
142575, 0.46
142576, 0.33
142577, 0.88
142578, 0.70
142579, 0.26
142580, 0.12
142581, 0.68
142582, 0.57
142583, 0.45
142584, 0.70
142585, 0.25
142586, 0.94
142587, 0.41
142588, 0.51
142589, 0.58
142590, 0.39
142591, 0.15
142592, 0.17
142593, 0.29
142594, 0.32
142595, 0.61
142596, 0.19
142597, 0.17
142598, 0.70
142599, 0.06
142600, 0.20
142601, 0.37
142602, 0.07
142603, 0.47
142604, 0.13
142605, 0.24
142606, 0.77
142607, 0.08
142608, 0.47
142609, 0.12
142610, 0.35
142611, 0.04
142612, 0.51
142613, 0.13
142614, 0.53
142615, 0.51
142616, 0.33
142617, 0.82
142618, 0.18
142619, 0.12
142620, 0.16
142621, 0.10
142622, 0.20
142623, 0.28
142624, 0.99
142625, 0.15
142626, 0.13
142627, 0.45
142628, 0.26
142629, 0.61
142630, 0.22
142631, 0.48
142632, 0.09
142633, 0.52
142634, 0.25
142635, 0.34
142636, 0.36
142637, 0.09
142638, 0.10
142639, 0.34
142640, 0.35
142641, 0.38
142642, 0.21
142643, 0.31
142644, 0.21
142645, 0.35
142646, 0.07
142647, 0.42
142648, 0.76
142649, 0.32
142650, 0.20
142651, 0.01
142652, 0.45
142653, 0.41
142654, 0.75
142655, 0.79
142656, 0.28
142657, 0.18
142658, 0.25
142659, 0.56
142660, 0.43
142661, 0.79
142662, 0.26
142663, 0.23
142664, 0.11
142665, 0.32
142666, 0.46
142667, 0.51
142668, 0.34
142669, 0.21
142670, 0.45
142671, 0.81
142672, 0.31
142673, 0.19
142674, 0.78
142675, 0.44
142676, 0.08
142677, 0.09
142678, 0.16
142679, 0.58
142680, 0.59
142681, 0.43
142682, 0.24
142683, 0.17
142684, 0.07
142685, 0.23
142686, 0.63
142687, 0.86
142688, 0.72
142689, 0.34
142690, 0.40
142691, 0.70
142692, 0.05
142693, 0.56
142694, 0.60
142695, 0.07
142696, 0.79
142697, 0.10
142698, 0.92
142699, 0.12
142700, 0.13
142701, 0.40
142702, 0.31
142703, 0.37
142704, 0.03
142705, 0.12
142706, 0.72
142707, 0.18
142708, 0.28
142709, 0.46
142710, 0.31
142711, 0.30
142712, 0.75
142713, 0.27
142714, 0.29
142715, 0.25
142716, 0.17
142717, 0.56
142718, 0.18
142719, 0.63
142720, 0.45
142721, 0.21
142722, 0.35
142723, 0.24
142724, 0.06
142725, 0.25
142726, 0.82
142727, 0.40
142728, 0.67
142729, 0.51
142730, 0.19
142731, 0.90
142732, 0.53
142733, 0.37
142734, 0.11
142735, 0.13
142736, 0.21
142737, 0.54
142738, 0.22
142739, 0.17
142740, 0.44
142741, 0.71
142742, 0.51
142743, 0.79
142744, 0.56
142745, 0.71
142746, 0.36
142747, 0.49
142748, 0.13
142749, 0.17
142750, 0.16
142751, 0.36
142752, 0.21
142753, 0.10
142754, 0.25
142755, 0.57
142756, 0.14
142757, 0.42
142758, 0.27
142759, 0.22
142760, 0.07
142761, 0.42
142762, 0.67
142763, 0.70
142764, 0.10
142765, 0.66
142766, 0.09
142767, 0.29
142768, 0.57
142769, 0.42
142770, 0.28
142771, 0.39
142772, 0.33
142773, 0.20
142774, 0.16
142775, 0.10
142776, 0.90
142777, 0.44
142778, 0.49
142779, 0.40
142780, 0.02
142781, 0.28
142782, 0.23
142783, 0.45
142784, 0.38
142785, 0.41
142786, 0.66
142787, 0.18
142788, 0.21
142789, 0.58
142790, 0.20
142791, 0.31
142792, 0.57
142793, 0.55
142794, 0.07
142795, 0.36
142796, 0.66
142797, 0.28
142798, 0.80
142799, 0.37
142800, 0.57
142801, 0.55
142802, 0.91
142803, 0.58
142804, 0.57
142805, 0.07
142806, 0.26
142807, 0.32
142808, 0.52
142809, 0.40
142810, 0.65
142811, 0.09
142812, 0.07
142813, 0.37
142814, 0.95
142815, 0.03
142816, 0.35
142817, 0.10
142818, 0.73
142819, 0.34
142820, 0.12
142821, 0.61
142822, 0.49
142823, 0.41
142824, 0.66
142825, 0.09
142826, 0.06
142827, 0.32
142828, 0.75
142829, 0.56
142830, 0.68
142831, 0.28
142832, 0.50
142833, 0.26
142834, 0.22
142835, 0.29
142836, 0.20
142837, 0.22
142838, 0.88
142839, 0.79
142840, 0.62
142841, 0.63
142842, 0.01
142843, 0.16
142844, 0.10
142845, 0.21
142846, 0.51
142847, 0.57
142848, 0.53
142849, 0.36
142850, 0.61
142851, 0.22
142852, 0.73
142853, 0.08
142854, 0.19
142855, 0.51
142856, 0.70
142857, 0.07
142858, 0.18
142859, 0.36
142860, 0.72
142861, 0.25
142862, 0.09
142863, 0.12
142864, 0.94
142865, 0.16
142866, 0.58
142867, 0.19
142868, 0.67
142869, 0.42
142870, 0.15
142871, 0.68
142872, 0.07
142873, 0.37
142874, 0.82
142875, 0.42
142876, 0.70
142877, 0.32
142878, 0.01
142879, 0.08
142880, 0.17
142881, 0.45
142882, 0.87
142883, 0.71
142884, 0.45
142885, 0.14
142886, 0.95
142887, 0.15
142888, 0.06
142889, 0.38
142890, 0.50
142891, 0.09
142892, 0.06
142893, 0.14
142894, 0.51
142895, 0.73
142896, 0.69
142897, 0.02
142898, 0.08
142899, 0.20
142900, 0.11
142901, 0.07
142902, 0.17
142903, 0.19
142904, 0.49
142905, 0.56
142906, 0.44
142907, 0.27
142908, 0.34
142909, 0.45
142910, 0.66
142911, 0.06
142912, 0.64
142913, 0.13
142914, 0.61
142915, 0.49
142916, 0.13
142917, 0.38
142918, 0.36
142919, 0.74
142920, 0.09
142921, 0.27
142922, 0.38
142923, 0.11
142924, 0.14
142925, 0.21
142926, 0.76
142927, 0.09
142928, 0.30
142929, 0.17
142930, 0.37
142931, 0.16
142932, 0.85
142933, 0.35
142934, 0.11
142935, 0.19
142936, 0.38
142937, 0.63
142938, 0.01
142939, 0.46
142940, 0.80
142941, 0.76
142942, 0.15
142943, 0.76
142944, 0.50
142945, 0.06
142946, 0.88
142947, 0.25
142948, 0.70
142949, 0.29
142950, 0.51
142951, 0.65
142952, 0.24
142953, 0.13
142954, 0.06
142955, 0.57
142956, 0.20
142957, 0.41
142958, 0.41
142959, 0.86
142960, 0.31
142961, 0.17
142962, 0.46
142963, 0.46
142964, 0.41
142965, 0.23
142966, 0.61
142967, 0.76
142968, 0.16
142969, 0.35
142970, 0.25
142971, 0.39
142972, 0.11
142973, 0.29
142974, 0.37
142975, 0.54
142976, 0.83
142977, 0.30
142978, 0.36
142979, 0.11
142980, 0.51
142981, 0.39
142982, 0.17
142983, 0.88
142984, 0.30
142985, 0.31
142986, 0.28
142987, 0.74
142988, 0.17
142989, 0.30
142990, 0.36
142991, 0.43
142992, 0.47
142993, 0.83
142994, 0.66
142995, 0.36
142996, 0.40
142997, 0.42
142998, 0.54
142999, 0.14
143000, 0.43
143001, 0.69
143002, 0.24
143003, 0.75
143004, 0.54
143005, 0.55
143006, 0.78
143007, 0.06
143008, 0.17
143009, 0.45
143010, 0.11
143011, 0.18
143012, 0.30
143013, 0.95
143014, 0.41
143015, 0.59
143016, 0.75
143017, 0.72
143018, 0.15
143019, 0.20
143020, 0.43
143021, 0.44
143022, 0.28
143023, 0.42
143024, 0.44
143025, 0.20
143026, 0.72
143027, 0.55
143028, 0.74
143029, 0.15
143030, 0.55
143031, 0.29
143032, 0.09
143033, 0.19
143034, 0.38
143035, 0.12
143036, 0.36
143037, 0.22
143038, 0.40
143039, 0.01
143040, 0.19
143041, 0.52
143042, 0.77
143043, 0.48
143044, 0.44
143045, 0.80
143046, 0.12
143047, 0.42
143048, 0.05
143049, 0.29
143050, 0.15
143051, 0.21
143052, 0.14
143053, 0.13
143054, 0.17
143055, 0.19
143056, 0.17
143057, 0.53
143058, 0.09
143059, 0.77
143060, 0.30
143061, 0.06
143062, 0.23
143063, 0.11
143064, 0.28
143065, 0.02
143066, 0.12
143067, 0.05
143068, 0.37
143069, 0.78
143070, 0.47
143071, 0.13
143072, 0.08
143073, 0.21
143074, 0.30
143075, 0.28
143076, 0.17
143077, 0.09
143078, 0.24
143079, 0.14
143080, 0.97
143081, 0.19
143082, 0.16
143083, 0.17
143084, 0.21
143085, 0.40
143086, 0.30
143087, 0.91
143088, 0.60
143089, 0.56
143090, 0.30
143091, 0.40
143092, 0.09
143093, 0.47
143094, 0.03
143095, 0.12
143096, 0.18
143097, 0.63
143098, 0.20
143099, 0.28
143100, 0.29
143101, 0.75
143102, 0.10
143103, 0.59
143104, 0.23
143105, 0.25
143106, 0.41
143107, 0.14
143108, 0.12
143109, 0.61
143110, 0.18
143111, 0.80
143112, 0.47
143113, 0.23
143114, 0.14
143115, 0.07
143116, 0.29
143117, 0.36
143118, 0.54
143119, 0.26
143120, 0.49
143121, 0.49
143122, 0.10
143123, 0.22
143124, 0.27
143125, 0.07
143126, 0.23
143127, 0.21
143128, 0.06
143129, 0.56
143130, 0.28
143131, 0.32
143132, 0.51
143133, 0.69
143134, 0.21
143135, 0.51
143136, 0.20
143137, 0.30
143138, 0.70
143139, 0.10
143140, 0.30
143141, 0.68
143142, 0.34
143143, 0.11
143144, 0.83
143145, 0.36
143146, 0.67
143147, 0.27
143148, 0.39
143149, 0.31
143150, 0.33
143151, 0.72
143152, 0.68
143153, 0.44
143154, 0.10
143155, 0.16
143156, 0.40
143157, 0.22
143158, 0.10
143159, 0.04
143160, 0.30
143161, 0.25
143162, 0.76
143163, 0.18
143164, 0.31
143165, 0.12
143166, 0.03
143167, 0.87
143168, 0.70
143169, 0.05
143170, 0.06
143171, 0.23
143172, 0.34
143173, 0.72
143174, 0.42
143175, 0.21
143176, 0.71
143177, 0.15
143178, 0.15
143179, 0.79
143180, 0.41
143181, 0.21
143182, 0.91
143183, 0.75
143184, 0.35
143185, 0.08
143186, 0.26
143187, 0.29
143188, 0.19
143189, 0.79
143190, 0.25
143191, 0.32
143192, 0.45
143193, 0.41
143194, 0.44
143195, 0.28
143196, 0.24
143197, 0.60
143198, 0.27
143199, 0.05
143200, 0.50
143201, 0.12
143202, 0.63
143203, 0.72
143204, 0.11
143205, 0.09
143206, 0.68
143207, 0.45
143208, 0.28
143209, 0.13
143210, 0.74
143211, 0.10
143212, 0.34
143213, 0.30
143214, 0.76
143215, 0.46
143216, 0.78
143217, 0.53
143218, 0.07
143219, 0.61
143220, 0.13
143221, 0.29
143222, 0.04
